,id,name,city,state,zip,rating,review_count,latitude,longitude,categories,url
1140,4iQ3vsvzqeTXD7JNshglcA,The Spa at Yarrow Bay,Kirkland,WA,98033,4.5,11,47.654076,-122.205195,"Medical Spas, Skin Care, Laser Hair Removal",https://www.yelp.com/biz/the-spa-at-yarrow-bay-kirkland?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1141,7nYjhXI-f8T-aSPDf5hsfA,Removery Tattoo Removal & Fading,Lynnwood,WA,98036,0.0,0,47.8197577,-122.3167166,Tattoo Removal,https://www.yelp.com/biz/removery-lynnwood?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1142,-P998SBczH3Vsei5aZE3RQ,The Wellness Firm,Seattle,WA,98136,5.0,23,47.54765,-122.387458,"Podiatrists, Naturopathic/Holistic, Weight Loss Centers",https://www.yelp.com/biz/the-wellness-firm-seattle-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1143,x77MeBMNlZUexUTc3FjQ4A,The Stern Center for Aesthetic Surgery,Bellevue,WA,98004,4.1,15,47.6219635009766,-122.183631896973,Cosmetic Surgeons,https://www.yelp.com/biz/the-stern-center-for-aesthetic-surgery-bellevue?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1144,XB8ztkb7yLhusuT20B2WSA,Defined Beauty,Bellevue,WA,98006,0.0,0,47.56837,-122.17004,"Permanent Makeup, Tattoo Removal",https://www.yelp.com/biz/defined-beauty-bellevue?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1145,cRCE-qlbJ-dMDLh4lxp8sQ,Vivaa,Bellevue,WA,98004,4.1,17,47.627192,-122.185018,"Vascular Medicine, Aestheticians, Internal Medicine",https://www.yelp.com/biz/vivaa-bellevue?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1146,xYgrQOM9VF-AmFq8DRCGJA,Forever Beauty,Kent,WA,98032,4.3,6,47.376213,-122.30042,"Permanent Makeup, Eyelash Service, Tattoo Removal",https://www.yelp.com/biz/forever-beauty-kent-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1147,hodMNva1rbCfyMfx4ArJPw,Aura Art & Ink,Mill Creek,WA,98012,4.4,31,47.87631459294784,-122.1795392,"Tattoo, Piercing, Tattoo Removal",https://www.yelp.com/biz/aura-art-and-ink-mill-creek-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1148,N9wCqdpZuw8Rz5pzRMdfyg,Sima Medical & Cosmetic Clinic,Woodinville,WA,98072,4.1,31,47.754187,-122.161275673016,"Medical Spas, Dermatologists",https://www.yelp.com/biz/sima-medical-and-cosmetic-clinic-woodinville?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1149,-IBPrWUt3Yl4o3H8pNESWQ,Northwest Face & Body,Kirkland,WA,98033,3.4,65,47.6572645,-122.2061346,"Cosmetic Surgeons, Medical Spas, Plastic Surgeons",https://www.yelp.com/biz/northwest-face-and-body-kirkland?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1150,07FDaaz8phOfokeGI8hDjg,Royal Brows Bellevue,Bellevue,WA,98007,0.0,0,47.60821,-122.141645,"Permanent Makeup, Tattoo Removal",https://www.yelp.com/biz/royal-brows-bellevue-bellevue?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1151,fabSTK6Ycu5p6asjERgA6A,Kalon Artistry,Lynnwood,WA,98037,0.0,0,47.84567927195619,-122.29748912210324,"Tattoo Removal, Permanent Makeup",https://www.yelp.com/biz/kalon-artistry-lynnwood?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1152,E_foK4g5C9AKVoLe5BBd0Q,Advanced Ink,Bellevue,WA,98008,0.0,0,47.63194481763165,-122.13108588554029,"Permanent Makeup, Tattoo Removal, Eyelash Service",https://www.yelp.com/biz/advanced-ink-bellevue?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1153,ZZkSPkrBRWNGrLYDtDEojA,Simplicity Med Spa,Seattle,WA,98105,3.5,25,47.665561576015826,-122.30135476099008,"Medical Spas, Laser Hair Removal, Body Contouring",https://www.yelp.com/biz/debra-tri-arnp-seattle?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1154,w77M-WQ8XFpiwH5ewf8JNw,Dermatology of Bellevue,Bellevue,WA,98004,2.9,51,47.6250083,-122.184828,"Medical Spas, Dermatologists",https://www.yelp.com/biz/dermatology-of-bellevue-bellevue?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1155,lTI7EyErQr12KmwwkcIPPQ,SpaBeautyMD,Kirkland,WA,98034,3.0,2,47.73008,-122.17455,"Medical Spas, Laser Hair Removal, Acne Treatment",https://www.yelp.com/biz/spabeautymd-kirkland?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1156,UsLnsEHFWf6PvkEmz67Ygg,La Belle Vie Cosmetic Surgery Centers,Tukwila,WA,98188,3.3,27,47.4553299,-122.26173,"Cosmetic Surgeons, Medical Spas",https://www.yelp.com/biz/la-belle-vie-cosmetic-surgery-centers-tukwila?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1157,KYjLScoq6vxrneV4pkusjw,"Kristin J Tarbet, MD",Bellevue,WA,98004,3.1,52,47.626695,-122.185045,Cosmetic Surgeons,https://www.yelp.com/biz/kristin-j-tarbet-md-bellevue?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1158,_5pqwHyqKlziUyUqzYJ8MQ,"ALEXIS MCKEOWNDPM, ND",Seattle,WA,98136,0.0,0,47.61496,-122.34869,"Naturopathic/Holistic, Podiatrists",https://www.yelp.com/biz/alexis-mckeowndpm-nd-seattle?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1159,nltlnPYaWJfLsra-JGGlew,Puget Sound Permanent Cosmetics,Seattle,WA,98126,0.0,0,47.5665435791016,-122.375221252441,"Permanent Makeup, Tattoo Removal, Eyebrow Services",https://www.yelp.com/biz/puget-sound-permanent-cosmetics-seattle?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1160,MasbpSNEfxnDzFTwjt8K-g,Roots Esthetics,Tukwila,WA,98188,5.0,1,47.4489506,-122.24737253282002,"Skin Care, Permanent Makeup, Laser Hair Removal",https://www.yelp.com/biz/roots-esthetics-tukwila?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1161,6NWlpy3vOPyGjV48tM8Grg,Strother Dermatology,Woodinville,WA,98072,0.0,0,47.751122,-122.151927,"Dermatologists, Tattoo Removal, Laser Hair Removal",https://www.yelp.com/biz/strother-dermatology-woodinville?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1162,XV5Q5AQJcneI8nJ9N9oczQ,Royal Brows,Bellevue,WA,98007,0.0,0,47.60821,-122.141645,"Permanent Makeup, Tattoo Removal, Waxing",https://www.yelp.com/biz/royal-brows-bellevue?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1163,3bK1MubIFttK1uWFVoqYIQ,Liebertz Plastic Surgery at Yarrow Bay,Kirkland,WA,98033,4.4,46,47.65415,-122.20522,Cosmetic Surgeons,https://www.yelp.com/biz/liebertz-plastic-surgery-at-yarrow-bay-kirkland?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1164,i01MFen5UJTzGQ_sV6gk1g,Rethink Laser Tattoo Removal,Renton,WA,98057,0.0,0,47.496261,-122.204371,Tattoo Removal,https://www.yelp.com/biz/rethink-renton?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1165,CZ2a2y0D9oNKE10rXsipWg,Sun Aesthetic Clinic,Bellevue,WA,98007,0.0,0,47.617345583359686,-122.13152493108332,"Aestheticians, Skin Care, Laser Hair Removal",https://www.yelp.com/biz/sun-aesthetic-clinic-bellevue?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1166,XLUw4SgXvUFHMdC29ae7Vw,Next Ov Skin,Edmonds,WA,98020,0.0,0,47.811832678920325,-122.38424215570684,"Tattoo Removal, Skin Care, Dermatologists",https://www.yelp.com/biz/next-ov-skin-edmonds?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1167,tV3aYxYN2kKNZbYL5etoCw,C Studio Tattoo,Kent,WA,98032,0.0,0,47.382312,-122.230701,"Tattoo, Tattoo Removal",https://www.yelp.com/biz/c-studio-tattoo-kent?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1168,fZB19cPuO6_t20dgneiFGg,Elevated Direct Primary Care,Renton,WA,98055,5.0,3,47.43992,-122.21226,"Medical Spas, Family Practice, Pain Management",https://www.yelp.com/biz/elevated-direct-primary-care-renton-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1169,vfO5U089tzgsT0rANshc7A,Hush Aesthetics,Kent,WA,98032,4.8,38,47.38133037562831,-122.2349870154184,"Eyelash Service, Medical Spas, Laser Hair Removal",https://www.yelp.com/biz/hush-aesthetics-kent?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1170,0raFtwjh9C81K_gV8I-BQA,"Hardeep Dhaliwal, MD, DMD",Issaquah,WA,98027,4.5,6,47.543175,-122.039044,"Cosmetic Surgeons, Medical Spas, Oral Surgeons",https://www.yelp.com/biz/hardeep-dhaliwal-md-dmd-issaquah-3?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1171,-pn1ZjlesI4iJFgfetaU1A,Enhance Skin and Brow,Bellevue,WA,98004,4.7,12,47.6258,-122.18505,"Skin Care, Laser Hair Removal, Permanent Makeup",https://www.yelp.com/biz/enhance-skin-and-brow-bellevue-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1172,0GvQ5XusoQIyiNBQx1-ThQ,Avant Medspa Bellevue,Bellevue,WA,98005,0.0,0,47.62867,-122.17435,"Medical Spas, Plastic Surgeons",https://www.yelp.com/biz/avant-medspa-bellevue-bellevue-4?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1173,7gTDoiVys7bUChlqYqtITA,INK B GONE Tattoo Removal Denver,Denver,CO,80204,4.7,139,39.72384,-104.98961,"Tattoo Removal, Skin Care",https://www.yelp.com/biz/ink-b-gone-denver?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1174,QXrQX2gDgGfkDCEnPUgrXA,Wise Choice Tattoo Removal,Denver,CO,80203,4.7,37,39.730191,-104.985253,"Tattoo Removal, Skin Care, Medical Spas",https://www.yelp.com/biz/wise-choice-tattoo-removal-denver-3?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1175,QtvIS7DMclbXKfsJaTlmKA,Removery Tattoo Removal & Fading,Denver,CO,80210,4.1,33,39.6871416,-104.9873493,Tattoo Removal,https://www.yelp.com/biz/removery-denver?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1176,dCQDFWYMIyXGOaeOTNgxgA,LaserAway,Denver,CO,80220,3.7,109,39.731024842213934,-104.9398044843444,"Laser Hair Removal, Medical Spas, Tattoo Removal",https://www.yelp.com/biz/laseraway-denver?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1177,lK_VN9d19pwhqFGKE4u36g,Laser Remedy Skin Solutions,Greenwood Village,CO,80112,4.6,53,39.596627,-104.889294,"Tattoo Removal, Laser Hair Removal, Body Contouring",https://www.yelp.com/biz/laser-remedy-skin-solutions-greenwood-village-3?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1178,1Ml6NmmYtPsQJKxiY3IiAA,Urban Laser,Denver,CO,80212,4.9,76,39.77630437731405,-105.044288,"Laser Hair Removal, Skin Care, Medical Spas",https://www.yelp.com/biz/urban-laser-denver-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1179,cI6FVMz3ZHfeKV43K40YJA,New Beginnings Tattoo Removal,Arvada,CO,80004,5.0,13,39.8119343976209,-105.15989061445,"Tattoo Removal, Skin Care, Laser Hair Removal",https://www.yelp.com/biz/new-beginnings-tattoo-removal-arvada?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1180,-SQ4Y1WPRl-2DuASJ6Pcnw,Colorado Laser Clinique,Lakewood,CO,80227,4.2,15,39.6589699,-105.08063,"Medical Spas, Hair Removal, Tattoo Removal",https://www.yelp.com/biz/colorado-laser-clinique-lakewood?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1181,27Pbi3__MxKeLuaypTDBIA,LaserAway,Denver,CO,80212,3.7,9,39.77145,-105.04379,"Tattoo Removal, Medical Spas, Laser Hair Removal",https://www.yelp.com/biz/laseraway-denver-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1182,ycLmZGRtIxTb8pklc06oDg,LaserAll,Lakewood,CO,80226,4.0,4,39.7097344,-105.077167,"Tattoo Removal, Laser Hair Removal",https://www.yelp.com/biz/laserall-lakewood-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1183,YTK7BYlCyLGvza2qbr77dQ,True Laser Lab,Denver,CO,80222,5.0,1,39.683744,-104.937674,"Tattoo Removal, Skin Care, Laser Hair Removal",https://www.yelp.com/biz/true-laser-lab-denver?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1184,weOs72QU81Ji-UziuLaczg,CLEAN SLATE SKIN STUDIO,Denver,CO,80209,4.7,12,39.7171694739053,-104.946716476476,"Skin Care, Waxing, Tattoo Removal",https://www.yelp.com/biz/clean-slate-skin-studio-denver?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1185,TSrj8S435f7EXghrOV-7Sw,LaserAway,Lakewood,CO,80226,5.0,1,39.70907,-105.07733,"Tattoo Removal, Medical Spas, Laser Hair Removal",https://www.yelp.com/biz/laseraway-lakewood?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1186,6nYSuNYQhqmyLvAHv89-Bg,LaserAway,Lone Tree,CO,80124,3.9,53,39.562081,-104.877446,"Tattoo Removal, Medical Spas, Laser Hair Removal",https://www.yelp.com/biz/laseraway-lone-tree-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1187,lDeRSBnDmb7DsomDCYtzSw,Ink Revoke Tattoo Removal,Boulder,CO,80303,5.0,2,39.9872258,-105.2278959,Tattoo Removal,https://www.yelp.com/biz/ink-revoke-tattoo-removal-boulder?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1188,oLWvA9GkqQRoF-2mx_0gfA,Valar Aesthetics,Erie,CO,80516,5.0,5,40.034355,-105.053991,"Aestheticians, Tattoo Removal, Laser Hair Removal",https://www.yelp.com/biz/valar-aesthetics-erie?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1189,pyco4z3U7dCLlJ5InNWeLQ,LaserAway,Boulder,CO,80301,5.0,1,40.023,-105.25311,"Tattoo Removal, Medical Spas, Laser Hair Removal",https://www.yelp.com/biz/laseraway-boulder?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1190,QECW6tf89H74nEOYZeO6IQ,The Beauty Bomb Studio,Westminster ,CO,80021,5.0,5,39.87527,-105.09945,"Skin Care, Tattoo Removal, Teeth Whitening",https://www.yelp.com/biz/the-beauty-bomb-studio-westminster?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1191,cAif4ttGkeH4W5YnFa__hw,No Regrets Laser Services,Louisville,CO,80027,4.5,15,39.9647407531738,-105.162841796875,"Tattoo Removal, Laser Hair Removal",https://www.yelp.com/biz/no-regrets-laser-services-louisville-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1192,tdQ6RjQWYCWs4AqFUCe4xQ,Chroma Collective Tattoo & Laser Removal Company,Parker,CO,80134,4.6,40,39.52610544586532,-104.7669981,"Tattoo, Tattoo Removal",https://www.yelp.com/biz/chroma-collective-tattoo-and-laser-removal-company-parker?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1193,8bJx3nycN8tdmM8wAttM1g,Laser Smooth,Denver,CO,80222,5.0,3,39.67805,-104.9202,"Skin Care, Tattoo Removal, Body Contouring",https://www.yelp.com/biz/laser-smooth-denver?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1194,SWFGd9F2aO-ci60vWjTJUA,Black Sage Studio,Evergreen,CO,80439,4.3,18,39.659668,-105.350636,"Tattoo, Tattoo Removal",https://www.yelp.com/biz/black-sage-studio-evergreen?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1195,lovRRhGQvf4NBW4o6oazpg,Laser Loft Laser & Skincare,Denver,CO,80203,4.4,82,39.73296593513823,-104.98649016654088,"Medical Spas, Laser Hair Removal, Skin Care",https://www.yelp.com/biz/laser-loft-laser-and-skincare-denver?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1196,j51IQYwFJi4Yz-xoaN2zgQ,ReGen Laser,Westminster,CO,80021,4.4,11,39.8633506,-105.0830843,"Tattoo Removal, Skin Care, Laser Hair Removal",https://www.yelp.com/biz/regen-laser-westminster?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1197,Eksv1COTZGV8A8wNCtcmww,Restorative Tattoo Removal,Denver,CO,80238,0.0,0,39.7677875986955,-104.900531,Tattoo Removal,https://www.yelp.com/biz/restorative-tattoo-removal-denver?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1198,p54MLMGRx1bRUuW1PyYTew,B Dist-Inked,Westminster,CO,80234,5.0,3,39.91457,-105.011401,Tattoo Removal,https://www.yelp.com/biz/b-dist-inked-westminster-3?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1199,E3H8_HnL-e4mFue_mudccA,Smooth Skin Centers,Centennial,CO,80111,3.8,52,39.6089283867689,-104.905958175659,"Laser Hair Removal, Tattoo Removal, Acne Treatment",https://www.yelp.com/biz/smooth-skin-centers-centennial?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1200,nO02kjHb63hDnUGknZJ-EA,Inkless Tattoo Removal,Lakewood,CO,80228,0.0,0,39.72357804947159,-105.13285634458094,Tattoo Removal,https://www.yelp.com/biz/inkless-tattoo-removal-lakewood?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1201,aODv4hSolWEzELW3lyULyA,Ink Doubt,Englewood,CO,80110,4.2,5,39.65577958082595,-104.99046320146007,"Tattoo Removal, Eyelash Service, Laser Hair Removal",https://www.yelp.com/biz/ink-doubt-englewood-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1202,OvXN-mqNLBOGdz5imgeU_w,Simone Pagliosa NanoHairs,Denver,CO,80210,4.5,13,39.67145,-104.95922,"Eyebrow Services, Tattoo Removal, Permanent Makeup",https://www.yelp.com/biz/simone-pagliosa-nanohairs-denver?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1203,FeWfV9OY4GLX5gB-9tyNFw,Clean Slate,Denver,CO,80210,5.0,2,39.67371,-104.98718,Tattoo Removal,https://www.yelp.com/biz/clean-slate-denver?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1204,RThSsY9O4UWUaBljkvVgaA,Faded Ink,Lakewood,CO,80215,0.0,0,39.738643,-105.096354,Tattoo Removal,https://www.yelp.com/biz/faded-ink-lakewood-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1205,oG56wpF06qW_cE0rhtziPw,Mad Peaches Med Spa,Denver,CO,80209,3.9,19,39.714836,-104.946516,"Medical Spas, Skin Care, Laser Hair Removal",https://www.yelp.com/biz/mad-peaches-med-spa-denver?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1206,L7QbLq8OHhmsppKBKV4Qmw,Vasu Skin Solutions,Boulder,CO,80301,5.0,69,40.026353561022226,-105.2508105718277,"Skin Care, Medical Spas, Laser Hair Removal",https://www.yelp.com/biz/vasu-skin-solutions-boulder?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1207,mfbdxPrvreT04Lp1CBMIJA,Left Hand Laser Studio,Longmont,CO,80501,5.0,6,40.18466,-105.13043,"Laser Hair Removal, Skin Care, Medical Spas",https://www.yelp.com/biz/left-hand-laser-studio-longmont?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
1208,gBOfVpwH6QSCzP_FeWTSaA,Rocky Mountain Laser College,Lakewood,CO,80226,3.0,4,39.71162,-105.08658,"Laser Hair Removal, Tattoo Removal",https://www.yelp.com/biz/rocky-mountain-laser-college-lakewood-3?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
